# 41556,0.30586246,0.35192886,0.7659334,0.84421384
04971	0.3238767	0.80125666	Saint Albans, ME
04972	0.32909003	0.79451346	Sandy Point, ME
04973	0.32888985	0.7922417	Searsmont, ME
04974	0.33161917	0.7954459	Searsport, ME
04975	0.3231703	0.79546475	Shawmut, ME
04976	0.322391	0.7978755	Skowhegan, ME
04978	0.3209921	0.7947836	Smithfield, ME
04979	0.31875572	0.7997899	Solon, ME
04981	0.33205375	0.79578686	Stockton Springs, ME
04982	0.31164324	0.8001976	Stratton, ME
04983	0.3151187	0.7966411	Strong, ME
04984	0.31567967	0.7941818	Temple, ME
04985	0.3148147	0.8103702	West Forks, ME
04986	0.32851267	0.7949718	Thorndike, ME
04987	0.32909003	0.79451346	Troy, ME
04988	0.32601961	0.7958565	Unity, ME
04989	0.32352838	0.79198694	Vassalboro, ME
04992	0.31623647	0.79420495	West Farmington, ME
